"#Compound List: 9080 found, 1566 shown, filtered on MS/MS Count"
#
Show/Hide,Label,Mass,RT,Avg Mass,Height,Area,Ion Polarity,Base Peak,Z Count,Saturated,Algorithm,End,FV,Abund,MS/MS Count,File,Volume,Formula,Precursor,CE,m/z (Prod),Width,Max Z,Ions,Min Z,ID Source,ID Techniques Applied,Score,Start,Cpd,Name,Hit Count,CAS ID,HMP ID,KEGG ID,Lipid ID,METLIN ID,Swiss-Prot,Notes,Mass (Tgt),Diff (ppm),Score (Tgt),Flags (Tgt),Diff (mDa),RT (Tgt),Target Retention Time Difference,Score (Frag Coelution),FIs Conf.,FIs Conf. %,Score (Frag Ratio),FragMassDiff(ppm),FIs Eval.,Source,Flag Severity (Tgt),Vol %,Std Dev,Group,Cpds/Group,Score (MFE),Score (DB),Reference mass,Reference Retention Time,RT Diff,Hits (DB),Common Hit Count,Relative Reference Mass difference,Reference Mass difference
True,Cpd 892: 12.615,412.37,12.615,,2609,13337,Positive,59.0602,1,,Find by Formula,12.924,,1553,3,PQC_Prfrd opt Iterative-r004.d,,,413.3776,,,0.073,1,2,1,FBF,FBF,88.43,12.532,892,,1,,,,,,,,412.3697,0.68,88.43,,0.28,12.629,-0.014,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 910: 3.031,143.0585,3.031,,4293,36193,Positive,229.1547,1,,Find by Formula,3.269,,220,3,PQC_Prfrd opt Iterative-r004.d,,,161.0919,,,0.094,1,2,1,FBF,FBF,63.51,2.706,910,,1,,,,,,,,143.0581,3.37,63.51,low score,0.48,3.011,0.02,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 914: 5.553,439.2212,5.553,,2193,11708,Positive,613.2825,1,,Find by Formula,5.798,,1096,3,PQC_Prfrd opt Iterative-r004.d,,,440.2284,,,0.073,1,2,1,FBF,FBF,89.23,5.49,914,,1,,,,,,,,439.2209,0.74,89.23,,0.33,5.561,-0.008,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 949: 12.173,594.2831,12.173,,3080,14635,Positive,654.332,1,,Find by Formula,12.274,,1163,3,PQC_Prfrd opt Iterative-r004.d,,,595.291,,,0.073,1,2,1,FBF,FBF,87.49,12.09,949,,1,,,,,,,,594.2835,-0.62,87.49,,-0.37,12.177,-0.004,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 962: 10.731,554.3222,10.731,,2058,8532,Positive,722.4791,1,,Find by Formula,10.796,,990,3,PQC_Prfrd opt Iterative-r004.d,,,555.3299,,,0.067,1,2,1,FBF,FBF,63.64,10.68,962,,1,,,,,,,,554.3226,-0.66,63.64,low score,-0.37,10.75,-0.019,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 970: 4.165,512.2309,4.165,,1018,3930,Positive,324.1375,1,,Find by Formula,4.233,,1003,3,PQC_Prfrd opt Iterative-r004.d,,,513.2365,,,0.068,1,2,1,FBF,FBF,86.08,4.103,970,,1,,,,,,,,512.2307,0.2,86.08,,0.1,4.169,-0.004,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 972: 12.573,208.1465,12.573,,2681,22589,Positive,593.2758,1,,Find by Formula,12.801,,306,3,PQC_Prfrd opt Iterative-r004.d,,,191.143,,,0.155,1,3,1,FBF,FBF,64.24,12.297,972,,1,,,,,,,,208.1463,0.81,64.24,low score,0.17,12.584,-0.011,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 991: 0.910,101.0476,0.91,,7540,58901,Positive,104.107,1,,Find by Formula,1.347,,1635,3,PQC_Prfrd opt Iterative-r004.d,,,102.055,,,0.069,1,2,1,FBF,FBF,64.38,0.778,991,,1,,,,,,,,101.0476,0.48,64.38,low score,0.05,0.903,0.007,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1003: 12.636,655.1904,12.636,,3408,23663,Positive,59.0602,1,,Find by Formula,12.78,,681,3,PQC_Prfrd opt Iterative-r004.d,,,656.2036,,,0.117,1,3,1,FBF,FBF,89.4,12.532,1003,,1,,,,,,,,655.19,0.64,89.4,,0.42,12.666,-0.03,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 1006: 5.574,374.0999,5.574,,3071,14211,Positive,613.2826,1,,Find by Formula,5.695,,1388,3,PQC_Prfrd opt Iterative-r004.d,,,392.1337,,,0.072,1,2,1,FBF,FBF,64.45,5.469,1006,,1,,,,,,,,374.0999,-0.13,64.45,low score,-0.05,5.578,-0.004,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1007: 11.778,1309.8259,11.778,,4306,26821,Positive,59.0602,1,,Find by Formula,11.933,,896,3,PQC_Prfrd opt Iterative-r004.d,,,655.9203,,,0.076,2,2,2,FBF,FBF,76.42,11.574,1007,,1,,,,,,,,1309.8277,-1.42,76.42,,-1.86,11.778,0,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 1011: 5.106,446.0815,5.106,,5274,37981,Positive,118.0863,1,,Find by Formula,5.293,,2837,3,PQC_Prfrd opt Iterative-r004.d,,,447.0916,,,0.126,1,2,1,FBF,FBF,60.68,4.982,1011,,1,,,,,,,,446.0834,-4.35,60.68,low score,-1.94,5.111,-0.005,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1025: 5.066,596.1382,5.066,,5740,34908,Positive,118.0863,1,,Find by Formula,5.335,,1105,3,PQC_Prfrd opt Iterative-r004.d,,,614.1719,,,0.081,1,2,1,FBF,FBF,64.31,4.969,1025,,1,,,,,,,,596.1377,0.83,64.31,low score,0.5,5.061,0.005,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1030: 4.388,584.3505,4.388,,1578,6363,Positive,541.3384,1,,Find by Formula,4.451,,761,3,PQC_Prfrd opt Iterative-r004.d,,,293.18,,,0.064,2,2,2,FBF,FBF,70.45,4.251,1030,,1,,,,,,,,584.3486,3.1,70.45,low score,1.81,4.392,-0.004,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1038: 6.270,1460.8998,6.27,,6512,31774,Positive,593.3328,1,,Find by Formula,6.586,,2272,3,PQC_Prfrd opt Iterative-r004.d,,,731.4587,,,0.074,2,2,2,FBF,FBF,90.51,6.187,1038,,1,,,,,,,,1460.9012,-0.99,90.51,,-1.44,6.273,-0.003,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 1043: 5.148,502.1107,5.148,,39493,214657,Positive,118.0863,1,,Find by Formula,5.415,,24872,3,PQC_Prfrd opt Iterative-r004.d,,,503.1183,,,0.078,1,2,1,FBF,FBF,71.34,5.024,1043,,1,,,,,,,,502.1108,-0.08,71.34,low score,-0.04,5.032,0.116,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1052: 5.066,638.1492,5.066,,5232,28632,Positive,438.2388,1,,Find by Formula,5.148,,1494,3,PQC_Prfrd opt Iterative-r004.d,,,639.1561,,,0.081,1,2,1,FBF,FBF,64.28,4.9,1052,,1,,,,,,,,638.1491,0.14,64.28,low score,0.09,5.064,0.002,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1054: 10.623,595.4112,10.623,,5568,45272,Positive,744.4863,1,,Find by Formula,10.956,,1107,3,PQC_Prfrd opt Iterative-r004.d,,,596.4108,,,0.079,1,2,1,FBF,FBF,65.53,10.548,1054,,1,,,,,,,,595.4067,7.62,65.53,low score,4.54,10.627,-0.004,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1059: 5.920,961.5233,5.92,,1724,7451,Positive,59.0601,1,,Find by Formula,6.03,,636,3,PQC_Prfrd opt Iterative-r004.d,,,962.5317,,,0.071,1,2,1,FBF,FBF,89.82,5.853,1059,,1,,,,,,,,961.5226,0.73,89.82,,0.7,5.929,-0.009,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 1061: 9.596,266.1517,9.596,,4144,20050,Positive,59.0602,1,,Find by Formula,9.765,,1663,3,PQC_Prfrd opt Iterative-r004.d,,,267.159,,,0.072,1,2,1,FBF,FBF,64,9.514,1061,,1,,,,,,,,266.1519,-0.78,64,low score,-0.21,9.61,-0.014,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 1069: 7.346,1224.8623,7.346,,1978,6044,Positive,379.2955,1,,Find by Formula,7.404,,632,3,PQC_Prfrd opt Iterative-r004.d,,,1225.8697,,,0.05,1,2,1,FBF,FBF,84,7.307,1069,,1,,,,,,,,1224.8622,0.11,84,,0.14,7.36,-0.014,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 1094: 7.711,827.5488,7.711,,1357,5685,Positive,59.0601,1,,Find by Formula,7.782,,501,3,PQC_Prfrd opt Iterative-r004.d,,,828.5608,,,0.068,1,2,1,FBF,FBF,82.64,7.619,1094,,1,,,,,,,,827.552,-3.85,82.64,,-3.19,7.708,0.003,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 1126: 9.396,314.1164,9.396,,3342,9333,Positive,59.0602,1,,Find by Formula,9.555,,1109,3,PQC_Prfrd opt Iterative-r004.d,,,315.1232,,,0.042,1,2,1,FBF,FBF,64.1,9.348,1126,,1,,,,,,,,314.116,1.04,64.1,low score,0.33,9.406,-0.01,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 3: 10.714,1442.9439,10.714,,1432679,7726955,Positive,656.4399,1,,Find by Formula,11.038,,133860,3,PQC_Prfrd opt Iterative-r005.d,,,722.4793,,,0.063,2,5,2,FBF,FBF,99.14,10.554,3,,1,,,,,,,,1442.9434,0.29,99.14,,0.42,10.727,-0.013,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 6: 10.754,1320.8386,10.754,,1131462,6459543,Positive,744.4927,2,,Find by Formula,11.059,,104436,3,PQC_Prfrd opt Iterative-r005.d,,,678.4535,,,0.068,2,9,1,FBF,FBF,99.62,10.598,6,,1,,,,,,,,1320.8383,0.26,99.62,,0.34,10.765,-0.011,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 8: 0.990,113.0587,0.99,,1067952,10418533,Positive,104.107,1,,Find by Formula,1.484,,107282,3,PQC_Prfrd opt Iterative-r005.d,,,116.0706,,,0.082,1,7,1,FBF,FBF,80.46,0.846,8,,1,,,,,,,,113.0588,-0.94,80.46,,-0.11,0.983,0.007,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 9: 10.785,1276.811,10.785,,888960,5423613,Positive,722.4794,2,,Find by Formula,11.1,,94264,3,PQC_Prfrd opt Iterative-r005.d,,,656.4401,,,0.081,2,8,1,FBF,FBF,99.43,10.613,9,,1,,,,,,,,1276.8123,-1.09,99.43,,-1.39,10.785,0,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 15: 10.800,1232.7853,10.8,,749345,4446271,Positive,722.4794,2,,Find by Formula,11.12,,82608,3,PQC_Prfrd opt Iterative-r005.d,,,634.427,,,0.075,2,8,1,FBF,FBF,99.86,10.63,15,,1,,,,,,,,1232.7857,-0.31,99.86,,-0.38,10.805,-0.005,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 19: 3.174,433.1812,3.174,,350032,1578826,Positive,166.0862,1,,Find by Formula,3.443,,92358,3,PQC_Prfrd opt Iterative-r005.d,,,434.1889,,,0.069,1,4,1,FBF,FBF,99,3.054,19,,1,,,,,,,,433.1819,-1.6,99,,-0.69,3.168,0.006,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 22: 10.642,1619.0494,10.642,,673538,3626234,Positive,722.4794,1,,Find by Formula,10.859,,80866,3,PQC_Prfrd opt Iterative-r005.d,,,810.5319,,,0.078,2,5,2,FBF,FBF,99.66,10.55,22,,1,,,,,,,,1619.049,0.26,99.66,,0.42,10.652,-0.01,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 25: 11.022,765.5224,11.022,,366483,2352294,Positive,634.4524,1,,Find by Formula,11.31,,66360,3,PQC_Prfrd opt Iterative-r005.d,,,766.5306,,,0.087,1,4,1,FBF,FBF,97.76,10.886,25,,1,,,,,,,,765.5237,-1.73,97.76,,-1.33,11.035,-0.013,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 26: 10.816,1188.7596,10.816,,617127,3509142,Positive,700.4661,2,,Find by Formula,11.139,,71472,3,PQC_Prfrd opt Iterative-r005.d,,,612.4137,,,0.072,2,8,1,FBF,FBF,99.58,10.695,26,,1,,,,,,,,1188.7596,-0.05,99.58,,-0.07,10.825,-0.009,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 27: 2.247,131.0947,2.247,,405172,2556555,Positive,132.1019,1,,Find by Formula,2.455,,102467,3,PQC_Prfrd opt Iterative-r005.d,,,132.1019,,,0.093,1,3,1,FBF,FBF,91.9,2.16,27,,1,,,,,,,,131.0946,0.57,91.9,,0.07,2.245,0.002,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 29: 12.159,636.2973,12.159,,512277,2342274,Positive,654.3318,1,,Find by Formula,12.406,,97569,3,PQC_Prfrd opt Iterative-r005.d,,,654.3318,,,0.071,1,9,1,FBF,FBF,99.81,12.056,29,,1,,,,,,,,636.2979,-0.83,99.81,,-0.53,12.157,0.002,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 31: 1.705,136.0385,1.705,,275269,2135742,Positive,137.0458,1,,Find by Formula,2.001,,104414,3,PQC_Prfrd opt Iterative-r005.d,,,137.0458,,,0.107,1,7,1,FBF,FBF,91.74,1.587,31,,1,,,,,,,,136.0385,-0.16,91.74,,-0.02,1.697,0.008,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 32: 10.630,1663.0846,10.63,,546329,2768791,Positive,722.4747,1,,Find by Formula,10.875,,79975,3,PQC_Prfrd opt Iterative-r005.d,,,832.5393,,,0.072,2,6,2,FBF,FBF,89.23,10.55,32,,1,,,,,,,,1663.0762,5.06,89.23,,8.41,10.635,-0.005,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 35: 10.827,1144.7334,10.827,,437026,2589871,Positive,678.4531,2,,Find by Formula,11.162,,67864,3,PQC_Prfrd opt Iterative-r005.d,,,590.4002,,,0.075,2,8,1,FBF,FBF,98.85,10.714,35,,1,,,,,,,,1144.7337,-0.22,98.85,,-0.25,10.845,-0.018,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 46: 6.171,440.195,6.171,,430268,1483658,Positive,593.3334,1,,Find by Formula,6.407,,59944,3,PQC_Prfrd opt Iterative-r005.d,,,441.202,,,0.045,1,3,1,FBF,FBF,99.72,6.014,46,,1,,,,,,,,440.1948,0.53,99.72,,0.23,6.171,0,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 48: 10.859,1100.7048,10.859,,331388,1880053,Positive,634.4268,2,,Find by Formula,11.177,,77835,3,PQC_Prfrd opt Iterative-r005.d,,,568.3875,,,0.07,2,8,1,FBF,FBF,99.31,10.727,48,,1,,,,,,,,1100.706,-1.14,99.31,,-1.26,10.866,-0.007,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 53: 0.990,113.0587,0.99,,559819,5417151,Positive,104.107,1,,Find by Formula,1.484,,100968,3,PQC_Prfrd opt Iterative-r005.d,,,114.0662,,,0.077,1,3,1,FBF,FBF,91.78,0.896,53,,1,,,,,,,,113.0588,-1,91.78,,-0.11,0.984,0.006,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 65: 10.875,1056.6789,10.875,,256661,1400419,Positive,612.4136,2,,Find by Formula,11.139,,63148,3,PQC_Prfrd opt Iterative-r005.d,,,546.3738,,,0.072,2,7,1,FBF,FBF,98.91,10.8,65,,1,,,,,,,,1056.6805,-1.46,98.91,,-1.54,10.886,-0.011,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 72: 11.159,501.3657,11.159,,241467,1515793,Positive,634.4524,1,,Find by Formula,11.655,,86235,3,PQC_Prfrd opt Iterative-r005.d,,,502.3736,,,0.072,1,3,1,FBF,FBF,99,10.964,72,,1,,,,,,,,501.3666,-1.65,99,,-0.83,11.155,0.004,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 82: 10.898,1012.6543,10.898,,193910,1135364,Positive,612.4138,2,,Find by Formula,11.183,,46968,3,PQC_Prfrd opt Iterative-r005.d,,,524.3613,,,0.072,2,7,1,FBF,FBF,99.34,10.734,82,,1,,,,,,,,1012.6553,-0.92,99.34,,-0.93,10.907,-0.009,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 91: 10.662,531.0203,10.662,,219165,1254611,Positive,722.4794,1,,Find by Formula,10.898,,76597,3,PQC_Prfrd opt Iterative-r005.d,,,532.025,,,0.076,1,2,1,FBF,FBF,85.33,10.55,91,,1,,,,,,,,531.018,4.41,85.33,,2.34,10.671,-0.009,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 93: 0.912,147.0531,0.912,,115516,670588,Positive,104.1069,1,,Find by Formula,1.174,,35128,3,PQC_Prfrd opt Iterative-r005.d,,,148.0603,,,0.074,1,6,1,FBF,FBF,91.72,0.805,93,,1,,,,,,,,147.0533,-1.26,91.72,,-0.19,0.906,0.006,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 103: 3.463,219.1107,3.463,,143783,699533,Positive,220.1179,1,,Find by Formula,3.747,,90348,3,PQC_Prfrd opt Iterative-r005.d,,,220.1179,,,0.074,1,3,1,FBF,FBF,99.65,3.38,103,,1,,,,,,,,219.1106,0.52,99.65,,0.11,3.474,-0.011,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 111: 9.934,453.2853,9.934,,108741,349842,Positive,59.0602,1,,Find by Formula,10.29,,40874,3,PQC_Prfrd opt Iterative-r005.d,,,454.2928,,,0.045,1,6,1,FBF,FBF,99.71,9.864,111,,1,,,,,,,,453.2852,0.09,99.71,,0.04,9.944,-0.01,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 119: 6.828,505.2714,6.828,,139941,529703,Positive,59.0602,1,,Find by Formula,7.011,,44247,3,PQC_Prfrd opt Iterative-r005.d,,,506.2781,,,0.056,1,9,1,FBF,FBF,98.72,6.762,119,,1,,,,,,,,505.2716,-0.35,98.72,,-0.18,6.841,-0.013,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 121: 12.494,444.3603,12.494,,181451,837770,Positive,59.0602,1,,Find by Formula,12.822,,35847,3,PQC_Prfrd opt Iterative-r005.d,,,445.3676,,,0.047,1,6,1,FBF,FBF,99.48,12.453,121,,1,,,,,,,,444.3604,-0.09,99.48,,-0.04,12.507,-0.013,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 127: 6.284,284.0684,6.284,,47228,185336,Positive,593.3333,1,,Find by Formula,6.495,,29902,3,PQC_Prfrd opt Iterative-r005.d,,,285.0758,,,0.064,1,3,1,FBF,FBF,99.64,6.21,127,,1,,,,,,,,284.0683,0.28,99.64,,0.08,6.287,-0.003,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 137: 1.451,132.0244,1.451,,68034,373387,Positive,104.107,1,,Find by Formula,1.726,,36464,3,PQC_Prfrd opt Iterative-r005.d,,,150.0584,,,0.08,1,3,1,FBF,FBF,91.8,1.343,137,,1,,,,,,,,132.0244,0.29,91.8,,0.04,1.457,-0.006,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 153: 0.877,125.0146,0.877,,78051,362813,Positive,104.1068,1,,Find by Formula,1.011,,23849,3,PQC_Prfrd opt Iterative-r005.d,,,126.0217,,,0.068,1,5,1,FBF,FBF,64.5,0.804,153,,1,,,,,,,,125.0147,-0.43,64.5,low score,-0.05,0.876,0.001,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 155: 8.550,287.2824,8.55,,71636,177514,Positive,59.0602,1,,Find by Formula,8.689,,49757,3,PQC_Prfrd opt Iterative-r005.d,,,288.2897,,,0.032,1,3,1,FBF,FBF,99.71,8.505,155,,1,,,,,,,,287.2824,0.04,99.71,,0.01,8.56,-0.01,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 186: 0.954,356.1312,0.954,,63983,374431,Positive,104.1068,1,,Find by Formula,1.296,,11261,3,PQC_Prfrd opt Iterative-r005.d,,,374.1656,,,0.069,1,8,1,FBF,FBF,90.44,0.877,186,,1,,,,,,,,356.1311,0.32,90.44,,0.11,0.973,-0.019,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 198: 1.470,249.1212,1.47,,46640,308933,Positive,104.107,1,,Find by Formula,1.77,,18503,3,PQC_Prfrd opt Iterative-r005.d,,,250.1286,,,0.082,1,3,1,FBF,FBF,91.87,1.276,198,,1,,,,,,,,249.1212,0.08,91.87,,0.02,1.47,0,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 200: 0.954,161.105,0.954,,52768,606572,Positive,104.107,1,,Find by Formula,1.669,,14770,3,PQC_Prfrd opt Iterative-r005.d,,,162.1125,,,0.072,1,3,1,FBF,FBF,91.62,0.841,200,,1,,,,,,,,161.1052,-0.84,91.62,,-0.14,0.956,-0.002,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 205: 0.933,183.0567,0.933,,15217,193889,Positive,104.107,1,,Find by Formula,1.689,,1365,3,PQC_Prfrd opt Iterative-r005.d,,,206.0458,,,0.075,1,4,1,FBF,FBF,91.72,0.864,205,,1,,,,,,,,183.0566,0.18,91.72,,0.03,0.934,-0.001,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 212: 10.630,1927.2363,10.63,,8367,52647,Positive,722.4723,1,,Find by Formula,10.875,,1833,3,PQC_Prfrd opt Iterative-r005.d,,,965.1143,,,0.095,2,4,2,FBF,FBF,80.57,10.571,212,,1,,,,,,,,1927.233,1.69,80.57,,3.26,10.533,0.097,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 224: 2.436,177.0825,2.436,,28969,246548,Positive,229.1547,1,,Find by Formula,3.153,,13194,3,PQC_Prfrd opt Iterative-r005.d,,,178.0897,,,0.119,1,2,1,FBF,FBF,91.73,2.322,224,,1,,,,,,,,177.0824,0.37,91.73,,0.07,2.444,-0.008,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 231: 11.022,1500.9863,11.022,,37213,399327,Positive,678.4783,1,,Find by Formula,11.526,,9552,3,PQC_Prfrd opt Iterative-r005.d,,,751.5001,,,0.202,2,3,2,FBF,FBF,99.41,10.816,231,,1,,,,,,,,1500.9862,0.12,99.41,,0.17,11.024,-0.002,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 250: 0.990,131.0696,0.99,,97230,1019513,Positive,104.107,1,,Find by Formula,1.484,,29686,3,PQC_Prfrd opt Iterative-r005.d,,,132.0768,,,0.084,1,4,1,FBF,FBF,91.77,0.912,250,,1,,,,,,,,131.0696,0.05,91.77,,0.01,0.984,0.006,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 266: 6.250,590.31,6.25,,96263,390315,Positive,593.3335,1,,Find by Formula,6.529,,36116,3,PQC_Prfrd opt Iterative-r005.d,,,591.3178,,,0.055,1,2,1,FBF,FBF,91.75,6.153,266,,1,,,,,,,,590.3102,-0.29,91.75,,-0.17,6.257,-0.007,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 279: 10.252,437.2907,10.252,,19291,97732,Positive,452.322,1,,Find by Formula,10.458,,7563,3,PQC_Prfrd opt Iterative-r005.d,,,438.2981,,,0.07,1,4,1,FBF,FBF,98.56,10.132,279,,1,,,,,,,,437.2905,0.38,98.56,,0.17,10.266,-0.014,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 288: 7.498,958.5115,7.498,,68874,221146,Positive,59.0602,1,,Find by Formula,7.681,,24004,3,PQC_Prfrd opt Iterative-r005.d,,,959.5207,,,0.041,1,3,1,FBF,FBF,99.64,7.406,288,,1,,,,,,,,958.5117,-0.26,99.64,,-0.25,7.509,-0.011,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 304: 1.470,129.0899,1.47,,37238,285969,Positive,104.107,1,,Find by Formula,1.726,,13084,3,PQC_Prfrd opt Iterative-r005.d,,,130.0975,,,0.092,1,3,1,FBF,FBF,91.57,1.235,304,,1,,,,,,,,129.09,-1.08,91.57,,-0.14,1.464,0.006,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 305: 0.877,197.1164,0.877,,21522,86744,Positive,104.1068,1,,Find by Formula,1.011,,10242,3,PQC_Prfrd opt Iterative-r005.d,,,198.1234,,,0.063,1,3,1,FBF,FBF,91.46,0.824,305,,1,,,,,,,,197.1165,-0.52,91.46,,-0.1,0.885,-0.008,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 306: 7.441,552.2861,7.441,,38523,137067,Positive,59.0602,1,,Find by Formula,7.587,,13004,3,PQC_Prfrd opt Iterative-r005.d,,,553.2942,,,0.056,1,3,1,FBF,FBF,98.7,7.398,306,,1,,,,,,,,552.2864,-0.41,98.7,,-0.23,7.452,-0.011,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 316: 4.966,524.1837,4.966,,3837,16647,Positive,438.239,1,,Find by Formula,5.063,,722,3,PQC_Prfrd opt Iterative-r005.d,,,542.2162,,,0.064,1,5,1,FBF,FBF,91.08,4.829,316,,1,,,,,,,,524.1835,0.34,91.08,,0.18,4.957,0.009,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 317: 0.990,221.0899,0.99,,13197,206551,Positive,104.107,1,,Find by Formula,1.411,,3276,3,PQC_Prfrd opt Iterative-r005.d,,,244.0792,,,0.186,1,4,1,FBF,FBF,87.92,0.803,317,,1,,,,,,,,221.0901,-0.6,87.92,,-0.13,0.993,-0.003,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 331: 6.171,440.1952,6.171,,430296,1484372,Positive,593.3334,1,,Find by Formula,6.407,,59944,3,PQC_Prfrd opt Iterative-r005.d,,,441.202,,,0.045,1,3,1,FBF,FBF,83.97,6.014,331,,1,,,,,,,,440.1949,0.68,83.97,,0.3,6.077,0.094,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 334: 10.058,1434.846,10.058,,22341,153070,Positive,496.3397,1,,Find by Formula,10.285,,2928,3,PQC_Prfrd opt Iterative-r005.d,,,726.9435,,,0.094,2,6,2,FBF,FBF,98.31,9.929,334,,1,,,,,,,,1434.847,-0.68,98.31,,-0.98,10.07,-0.012,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 342: 1.091,187.1686,1.091,,15630,416430,Positive,104.107,1,,Find by Formula,1.952,,6156,3,PQC_Prfrd opt Iterative-r005.d,,,188.1757,,,0.384,1,2,1,FBF,FBF,70.81,0.846,342,,1,,,,,,,,187.1685,0.46,70.81,low score,0.09,0.976,0.115,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 343: 10.964,1589.0383,10.964,,23425,242459,Positive,678.4784,1,,Find by Formula,11.352,,6391,3,PQC_Prfrd opt Iterative-r005.d,,,795.5263,,,0.189,2,3,2,FBF,FBF,98.92,10.764,343,,1,,,,,,,,1589.0377,0.36,98.92,,0.57,10.984,-0.02,,,,,,,,Pass,,,,,,,,,,,,,,
True,Cpd 377: 0.975,263.0642,0.975,,24065,159771,Positive,104.1069,1,,Find by Formula,1.333,,3309,3,PQC_Prfrd opt Iterative-r005.d,,,246.0607,,,0.077,1,3,1,FBF,FBF,64.33,0.858,377,,1,,,,,,,,263.0642,-0.06,64.33,low score,-0.02,0.983,-0.008,,,,,,,,Warning,,,,,,,,,,,,,,
True,Cpd 380: 1.802,189.0633,1.802,,10573,86781,Positive,118.0863,1,,Find by Formula,2.053,,1000,3,PQC_Prfrd opt Iterative-r005.d,,,212.053,,,0.103,1,2,1,FBF,FBF,64.44,1.669,380,,1,,,,,,,,189.0635,-1.22,64.44,low score,-0.23,1.807,-0.005,,,,,,,,Warning,,,,,,,,,,,,,,
